id,service_area,geometry,zipcode
2636,Aalsmeer,"POLYGON ((4.7632915476059114 52.228137694158164, 4.7662392766903805 52.228137694158164, 4.7662392766903805 52.22633589235636, 4.7632915476059114 52.22633589235636, 4.7632915476059114 52.228137694158164))",1424
2637,Aalsmeer,"POLYGON ((4.7632915476059114 52.22993949595997, 4.7662392766903805 52.22993949595997, 4.7662392766903805 52.228137694158164, 4.7632915476059114 52.228137694158164, 4.7632915476059114 52.22993949595997))",1424
2638,Aalsmeer,"POLYGON ((4.7632915476059114 52.23174129776177, 4.7662392766903805 52.23174129776177, 4.7662392766903805 52.22993949595997, 4.7632915476059114 52.22993949595997, 4.7632915476059114 52.23174129776177))",1424
2639,Aalsmeer,"POLYGON ((4.7632915476059114 52.233543099563576, 4.7662392766903805 52.233543099563576, 4.7662392766903805 52.23174129776177, 4.7632915476059114 52.23174129776177, 4.7632915476059114 52.233543099563576))",1424
2640,Aalsmeer,"POLYGON ((4.7632915476059114 52.23534490136538, 4.7662392766903805 52.23534490136538, 4.7662392766903805 52.233543099563576, 4.7632915476059114 52.233543099563576, 4.7632915476059114 52.23534490136538))",1424
2641,Aalsmeer,"POLYGON ((4.7632915476059114 52.237146703167184, 4.7662392766903805 52.237146703167184, 4.7662392766903805 52.23534490136538, 4.7632915476059114 52.23534490136538, 4.7632915476059114 52.237146703167184))",1424
2642,Aalsmeer,"POLYGON ((4.7632915476059114 52.23894850496899, 4.7662392766903805 52.23894850496899, 4.7662392766903805 52.237146703167184, 4.7632915476059114 52.237146703167184, 4.7632915476059114 52.23894850496899))",1433
2643,Aalsmeer,"POLYGON ((4.7632915476059114 52.24075030677079, 4.7662392766903805 52.24075030677079, 4.7662392766903805 52.23894850496899, 4.7632915476059114 52.23894850496899, 4.7632915476059114 52.24075030677079))",1433
2644,Aalsmeer,"POLYGON ((4.7632915476059114 52.242552108572596, 4.7662392766903805 52.242552108572596, 4.7662392766903805 52.24075030677079, 4.7632915476059114 52.24075030677079, 4.7632915476059114 52.242552108572596))",1433
2645,Aalsmeer,"POLYGON ((4.7632915476059114 52.2443539103744, 4.7662392766903805 52.2443539103744, 4.7662392766903805 52.242552108572596, 4.7632915476059114 52.242552108572596, 4.7632915476059114 52.2443539103744))",1433
2646,Aalsmeer,"POLYGON ((4.7632915476059114 52.246155712176204, 4.7662392766903805 52.246155712176204, 4.7662392766903805 52.2443539103744, 4.7632915476059114 52.2443539103744, 4.7632915476059114 52.246155712176204))",1433
2647,Aalsmeer,"POLYGON ((4.7632915476059114 52.24795751397801, 4.7662392766903805 52.24795751397801, 4.7662392766903805 52.246155712176204, 4.7632915476059114 52.246155712176204, 4.7632915476059114 52.24795751397801))",1433
2648,Aalsmeer,"POLYGON ((4.7632915476059114 52.24975931577981, 4.7662392766903805 52.24975931577981, 4.7662392766903805 52.24795751397801, 4.7632915476059114 52.24795751397801, 4.7632915476059114 52.24975931577981))",1433
2649,Aalsmeer,"POLYGON ((4.7632915476059114 52.251561117581616, 4.7662392766903805 52.251561117581616, 4.7662392766903805 52.24975931577981, 4.7632915476059114 52.24975931577981, 4.7632915476059114 52.251561117581616))",1433
2650,Aalsmeer,"POLYGON ((4.7632915476059114 52.25336291938342, 4.7662392766903805 52.25336291938342, 4.7662392766903805 52.251561117581616, 4.7632915476059114 52.251561117581616, 4.7632915476059114 52.25336291938342))",1431
2651,Aalsmeer,"POLYGON ((4.7632915476059114 52.255164721185224, 4.7662392766903805 52.255164721185224, 4.7662392766903805 52.25336291938342, 4.7632915476059114 52.25336291938342, 4.7632915476059114 52.255164721185224))",1431
2652,Aalsmeer,"POLYGON ((4.7632915476059114 52.25696652298703, 4.7662392766903805 52.25696652298703, 4.7662392766903805 52.255164721185224, 4.7632915476059114 52.255164721185224, 4.7632915476059114 52.25696652298703))",1431
2653,Aalsmeer,"POLYGON ((4.7632915476059114 52.25876832478883, 4.7662392766903805 52.25876832478883, 4.7662392766903805 52.25696652298703, 4.7632915476059114 52.25696652298703, 4.7632915476059114 52.25876832478883))",1431
2654,Aalsmeer,"POLYGON ((4.7632915476059114 52.260570126590636, 4.7662392766903805 52.260570126590636, 4.7662392766903805 52.25876832478883, 4.7632915476059114 52.25876832478883, 4.7632915476059114 52.260570126590636))",1431
2655,Aalsmeer,"POLYGON ((4.7632915476059114 52.26237192839244, 4.7662392766903805 52.26237192839244, 4.7662392766903805 52.260570126590636, 4.7632915476059114 52.260570126590636, 4.7632915476059114 52.26237192839244))",1431
2656,Aalsmeer,"POLYGON ((4.7632915476059114 52.264173730194244, 4.7662392766903805 52.264173730194244, 4.7662392766903805 52.26237192839244, 4.7632915476059114 52.26237192839244, 4.7632915476059114 52.264173730194244))",1431
2657,Aalsmeer,"POLYGON ((4.7632915476059114 52.26597553199605, 4.7662392766903805 52.26597553199605, 4.7662392766903805 52.264173730194244, 4.7632915476059114 52.264173730194244, 4.7632915476059114 52.26597553199605))",1431
2658,Aalsmeer,"POLYGON ((4.7632915476059114 52.26777733379785, 4.7662392766903805 52.26777733379785, 4.7662392766903805 52.26597553199605, 4.7632915476059114 52.26597553199605, 4.7632915476059114 52.26777733379785))",1431
2659,Aalsmeer,"POLYGON ((4.7632915476059114 52.269579135599656, 4.7662392766903805 52.269579135599656, 4.7662392766903805 52.26777733379785, 4.7632915476059114 52.26777733379785, 4.7632915476059114 52.269579135599656))",1431
2660,Aalsmeer,"POLYGON ((4.7632915476059114 52.27138093740146, 4.7662392766903805 52.27138093740146, 4.7662392766903805 52.269579135599656, 4.7632915476059114 52.269579135599656, 4.7632915476059114 52.27138093740146))",1431
2661,Aalsmeer,"POLYGON ((4.7632915476059114 52.273182739203264, 4.7662392766903805 52.273182739203264, 4.7662392766903805 52.27138093740146, 4.7632915476059114 52.27138093740146, 4.7632915476059114 52.273182739203264))",1431
2662,Aalsmeer,"POLYGON ((4.7632915476059114 52.27498454100507, 4.7662392766903805 52.27498454100507, 4.7662392766903805 52.273182739203264, 4.7632915476059114 52.273182739203264, 4.7632915476059114 52.27498454100507))",1432
2663,Aalsmeer,"POLYGON ((4.7632915476059114 52.27678634280687, 4.7662392766903805 52.27678634280687, 4.7662392766903805 52.27498454100507, 4.7632915476059114 52.27498454100507, 4.7632915476059114 52.27678634280687))",1432
2706,Osdorp,"POLYGON ((4.7632915476059114 52.354263820284444, 4.7662392766903805 52.354263820284444, 4.7662392766903805 52.35246201848264, 4.7632915476059114 52.35246201848264, 4.7632915476059114 52.354263820284444))",1060
2707,Osdorp,"POLYGON ((4.7632915476059114 52.35606562208625, 4.7662392766903805 52.35606562208625, 4.7662392766903805 52.354263820284444, 4.7632915476059114 52.354263820284444, 4.7632915476059114 52.35606562208625))",1060
2708,Osdorp,"POLYGON ((4.7632915476059114 52.35786742388805, 4.7662392766903805 52.35786742388805, 4.7662392766903805 52.35606562208625, 4.7632915476059114 52.35606562208625, 4.7632915476059114 52.35786742388805))",1060
2709,Osdorp,"POLYGON ((4.7632915476059114 52.359669225689856, 4.7662392766903805 52.359669225689856, 4.7662392766903805 52.35786742388805, 4.7632915476059114 52.35786742388805, 4.7632915476059114 52.359669225689856))",1067
2710,Osdorp,"POLYGON ((4.7632915476059114 52.36147102749166, 4.7662392766903805 52.36147102749166, 4.7662392766903805 52.359669225689856, 4.7632915476059114 52.359669225689856, 4.7632915476059114 52.36147102749166))",1067
2711,Osdorp,"POLYGON ((4.7632915476059114 52.363272829293464, 4.7662392766903805 52.363272829293464, 4.7662392766903805 52.36147102749166, 4.7632915476059114 52.36147102749166, 4.7632915476059114 52.363272829293464))",1067
2712,Osdorp,"POLYGON ((4.7632915476059114 52.36507463109527, 4.7662392766903805 52.36507463109527, 4.7662392766903805 52.363272829293464, 4.7632915476059114 52.363272829293464, 4.7632915476059114 52.36507463109527))",1067
2713,Osdorp,"POLYGON ((4.7632915476059114 52.36687643289707, 4.7662392766903805 52.36687643289707, 4.7662392766903805 52.36507463109527, 4.7632915476059114 52.36507463109527, 4.7632915476059114 52.36687643289707))",1067
2714,Osdorp,"POLYGON ((4.7632915476059114 52.368678234698876, 4.7662392766903805 52.368678234698876, 4.7662392766903805 52.36687643289707, 4.7632915476059114 52.36687643289707, 4.7632915476059114 52.368678234698876))",1067
2715,Osdorp,"POLYGON ((4.7632915476059114 52.37048003650068, 4.7662392766903805 52.37048003650068, 4.7662392766903805 52.368678234698876, 4.7632915476059114 52.368678234698876, 4.7632915476059114 52.37048003650068))",1067
2716,Osdorp,"POLYGON ((4.7632915476059114 52.372281838302484, 4.7662392766903805 52.372281838302484, 4.7662392766903805 52.37048003650068, 4.7632915476059114 52.37048003650068, 4.7632915476059114 52.372281838302484))",1067
2717,Osdorp,"POLYGON ((4.7632915476059114 52.37408364010429, 4.7662392766903805 52.37408364010429, 4.7662392766903805 52.372281838302484, 4.7632915476059114 52.372281838302484, 4.7632915476059114 52.37408364010429))",1067
2718,Osdorp,"POLYGON ((4.7632915476059114 52.37588544190609, 4.7662392766903805 52.37588544190609, 4.7662392766903805 52.37408364010429, 4.7632915476059114 52.37408364010429, 4.7632915476059114 52.37588544190609))",1067
2719,Osdorp,"POLYGON ((4.7632915476059114 52.377687243707896, 4.7662392766903805 52.377687243707896, 4.7662392766903805 52.37588544190609, 4.7632915476059114 52.37588544190609, 4.7632915476059114 52.377687243707896))",1067
2720,Osdorp,"POLYGON ((4.7632915476059114 52.3794890455097, 4.7662392766903805 52.3794890455097, 4.7662392766903805 52.377687243707896, 4.7632915476059114 52.377687243707896, 4.7632915476059114 52.3794890455097))",1067
2723,GBA,"POLYGON ((4.7632915476059114 52.38489445091511, 4.7662392766903805 52.38489445091511, 4.7662392766903805 52.38309264911331, 4.7632915476059114 52.38309264911331, 4.7632915476059114 52.38489445091511))",1067
2724,GBA,"POLYGON ((4.7632915476059114 52.386696252716916, 4.7662392766903805 52.386696252716916, 4.7662392766903805 52.38489445091511, 4.7632915476059114 52.38489445091511, 4.7632915476059114 52.386696252716916))",1047
2725,GBA,"POLYGON ((4.7632915476059114 52.38849805451872, 4.7662392766903805 52.38849805451872, 4.7662392766903805 52.386696252716916, 4.7632915476059114 52.386696252716916, 4.7632915476059114 52.38849805451872))",1047
2726,GBA,"POLYGON ((4.7632915476059114 52.390299856320524, 4.7662392766903805 52.390299856320524, 4.7662392766903805 52.38849805451872, 4.7632915476059114 52.38849805451872, 4.7632915476059114 52.390299856320524))",1047
2727,GBA,"POLYGON ((4.7632915476059114 52.39210165812233, 4.7662392766903805 52.39210165812233, 4.7662392766903805 52.390299856320524, 4.7632915476059114 52.390299856320524, 4.7632915476059114 52.39210165812233))",1047
2728,GBA,"POLYGON ((4.7632915476059114 52.39390345992413, 4.7662392766903805 52.39390345992413, 4.7662392766903805 52.39210165812233, 4.7632915476059114 52.39210165812233, 4.7632915476059114 52.39390345992413))",1047
2729,GBA,"POLYGON ((4.7632915476059114 52.39570526172594, 4.7662392766903805 52.39570526172594, 4.7662392766903805 52.39390345992413, 4.7632915476059114 52.39390345992413, 4.7632915476059114 52.39570526172594))",1047
2730,GBA,"POLYGON ((4.7632915476059114 52.39750706352774, 4.7662392766903805 52.39750706352774, 4.7662392766903805 52.39570526172594, 4.7632915476059114 52.39570526172594, 4.7632915476059114 52.39750706352774))",1047
2731,GBA,"POLYGON ((4.7632915476059114 52.399308865329544, 4.7662392766903805 52.399308865329544, 4.7662392766903805 52.39750706352774, 4.7632915476059114 52.39750706352774, 4.7632915476059114 52.399308865329544))",1047
2732,GBA,"POLYGON ((4.7632915476059114 52.40111066713135, 4.7662392766903805 52.40111066713135, 4.7662392766903805 52.399308865329544, 4.7632915476059114 52.399308865329544, 4.7632915476059114 52.40111066713135))",1047
2733,GBA,"POLYGON ((4.7632915476059114 52.40291246893315, 4.7662392766903805 52.40291246893315, 4.7662392766903805 52.40111066713135, 4.7632915476059114 52.40111066713135, 4.7632915476059114 52.40291246893315))",1047
2734,GBA,"POLYGON ((4.7632915476059114 52.40471427073496, 4.7662392766903805 52.40471427073496, 4.7662392766903805 52.40291246893315, 4.7632915476059114 52.40291246893315, 4.7632915476059114 52.40471427073496))",1047
2735,GBA,"POLYGON ((4.7632915476059114 52.40651607253676, 4.7662392766903805 52.40651607253676, 4.7662392766903805 52.40471427073496, 4.7632915476059114 52.40471427073496, 4.7632915476059114 52.40651607253676))",1047
2736,GBA,"POLYGON ((4.7632915476059114 52.408317874338564, 4.7662392766903805 52.408317874338564, 4.7662392766903805 52.40651607253676, 4.7632915476059114 52.40651607253676, 4.7632915476059114 52.408317874338564))",1047
2737,GBA,"POLYGON ((4.7632915476059114 52.41011967614037, 4.7662392766903805 52.41011967614037, 4.7662392766903805 52.408317874338564, 4.7632915476059114 52.408317874338564, 4.7632915476059114 52.41011967614037))",1047
2738,GBA,"POLYGON ((4.7632915476059114 52.41192147794217, 4.7662392766903805 52.41192147794217, 4.7662392766903805 52.41011967614037, 4.7632915476059114 52.41011967614037, 4.7632915476059114 52.41192147794217))",1047
2739,GBA,"POLYGON ((4.7632915476059114 52.41372327974398, 4.7662392766903805 52.41372327974398, 4.7662392766903805 52.41192147794217, 4.7632915476059114 52.41192147794217, 4.7632915476059114 52.41372327974398))",1047
2740,GBA,"POLYGON ((4.7632915476059114 52.41552508154578, 4.7662392766903805 52.41552508154578, 4.7662392766903805 52.41372327974398, 4.7632915476059114 52.41372327974398, 4.7632915476059114 52.41552508154578))",1047
2741,GBA,"POLYGON ((4.7632915476059114 52.417326883347584, 4.7662392766903805 52.417326883347584, 4.7662392766903805 52.41552508154578, 4.7632915476059114 52.41552508154578, 4.7632915476059114 52.417326883347584))",1047
2742,GBA,"POLYGON ((4.7632915476059114 52.41912868514939, 4.7662392766903805 52.41912868514939, 4.7662392766903805 52.417326883347584, 4.7632915476059114 52.417326883347584, 4.7632915476059114 52.41912868514939))",1047
2743,GBA,"POLYGON ((4.7632915476059114 52.42093048695119, 4.7662392766903805 52.42093048695119, 4.7662392766903805 52.41912868514939, 4.7632915476059114 52.41912868514939, 4.7632915476059114 52.42093048695119))",1047
2744,GBA,"POLYGON ((4.7632915476059114 52.422732288753, 4.7662392766903805 52.422732288753, 4.7662392766903805 52.42093048695119, 4.7632915476059114 52.42093048695119, 4.7632915476059114 52.422732288753))",1047
2745,GBA,"POLYGON ((4.7632915476059114 52.4245340905548, 4.7662392766903805 52.4245340905548, 4.7662392766903805 52.422732288753, 4.7632915476059114 52.422732288753, 4.7632915476059114 52.4245340905548))",1047
2746,GBA,"POLYGON ((4.7632915476059114 52.426335892356605, 4.7662392766903805 52.426335892356605, 4.7662392766903805 52.4245340905548, 4.7632915476059114 52.4245340905548, 4.7632915476059114 52.426335892356605))",1047
2747,GBA,"POLYGON ((4.7632915476059114 52.42813769415841, 4.7662392766903805 52.42813769415841, 4.7662392766903805 52.426335892356605, 4.7632915476059114 52.426335892356605, 4.7632915476059114 52.42813769415841))",1045
2758,Uithoorn,"POLYGON ((4.7662392766903805 52.22273228875275, 4.7691870057748496 52.22273228875275, 4.7691870057748496 52.22093048695095, 4.7662392766903805 52.22093048695095, 4.7662392766903805 52.22273228875275))",
2759,Uithoorn,"POLYGON ((4.7662392766903805 52.224534090554556, 4.7691870057748496 52.224534090554556, 4.7691870057748496 52.22273228875275, 4.7662392766903805 52.22273228875275, 4.7662392766903805 52.224534090554556))",1424
2760,Aalsmeer,"POLYGON ((4.7662392766903805 52.22633589235636, 4.7691870057748496 52.22633589235636, 4.7691870057748496 52.224534090554556, 4.7662392766903805 52.224534090554556, 4.7662392766903805 52.22633589235636))",1424
2761,Aalsmeer,"POLYGON ((4.7662392766903805 52.228137694158164, 4.7691870057748496 52.228137694158164, 4.7691870057748496 52.22633589235636, 4.7662392766903805 52.22633589235636, 4.7662392766903805 52.228137694158164))",1424
2762,Aalsmeer,"POLYGON ((4.7662392766903805 52.22993949595997, 4.7691870057748496 52.22993949595997, 4.7691870057748496 52.228137694158164, 4.7662392766903805 52.228137694158164, 4.7662392766903805 52.22993949595997))",1424
2763,Aalsmeer,"POLYGON ((4.7662392766903805 52.23174129776177, 4.7691870057748496 52.23174129776177, 4.7691870057748496 52.22993949595997, 4.7662392766903805 52.22993949595997, 4.7662392766903805 52.23174129776177))",1424
2764,Aalsmeer,"POLYGON ((4.7662392766903805 52.233543099563576, 4.7691870057748496 52.233543099563576, 4.7691870057748496 52.23174129776177, 4.7662392766903805 52.23174129776177, 4.7662392766903805 52.233543099563576))",1424
